STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
13,130509,4,4,0,20,6,0,15,7,0,2,0,18,6,51,881,51881,66,2009,4V4NC9TG69N2,4,V,4,N,C,9,T,G,6,9,N,2,T,VOLV,VNL,TR,9,17,,8,0,0,VVN,D,,,6,915,,,,,00000,00,,64,1,57,54283,5754283,3,6,1,1,0,0,0,0,0,0,0,0,9,2,3,12,0,0,0,0
13,130513,2,2,0,21,6,1,10,34,0,3,0,13,6,12,442,12442,20,2002,2FMZA50432BA,2,F,M,Z,A,5,0,4,3,2,B,A,T,FORD,WLX,ES,2,17,,1,0,1207,WIN,G,,,6,232,,,,B,4017,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,4,18,0,0,0,0
13,130513,3,2,0,21,6,1,10,34,0,3,0,13,6,49,471,49471,30,1986,JT4RN63R7G50,J,T,4,R,N,6,3,R,7,G,5,0,T,TOYT,R63,PK,86,17,,1,0,1030,44P,G,,,4,144,,,,B,3551,01,A,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,1,12,0,0,0,0
13,130540,2,1,0,28,6,13,19,14,0,2,0,13,6,41,471,41471,30,1995,4F4CR12A9STM,4,F,4,C,R,1,2,A,9,S,T,M,T,MAZD,RGC,PK,95,17,,1,0,1079,B23,G,,,4,140,,,,,2927,08,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
13,130540,3,1,0,28,6,13,19,14,0,2,0,13,6,7,20,7020,4,1998,1B3ES47CXWD5,1,B,3,E,S,4,7,C,X,W,D,5,P,DODG,NSL,4D,98,17,2537,,0,1040,,G,,F,4,122,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
13,130725,2,1,0,28,8,20,35,1,0,2,0,13,6,24,11,24011,5,2008,W08AR6713851,W,0,8,A,R,6,7,1,3,8,5,1,P,STRN,ASE,4H,8,17,2921,,0,1029,,G,,F,4,110,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,0,0
13,130755,3,2,0,7,9,6,5,54,11,3,0,13,6,20,481,20481,31,1990,1GCDC14K1LE1,1,G,C,D,C,1,4,K,1,L,E,1,T,CHEV,GC1,PK,90,17,,1,1415,1175,GM4,G,,,8,350,,,,B,3717,07,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,2,4,12,0,0,0,0
13,130867,2,1,0,10,10,16,12,14,0,2,0,13,6,22,16,22016,2,2001,1G2JB1241172,1,G,2,J,B,1,2,4,1,1,7,2,P,PONT,SFS,CP,1,17,2606,,0,1041,,G,,F,4,133,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,1,12,0,0,0,0
13,130927,2,1,0,1,11,15,36,34,0,3,0,13,6,2,403,2403,14,1998,1J4FY19S3WP7,1,J,4,F,Y,1,9,S,3,W,P,7,T,JEEP,SPW,2W,98,17,,1,0,934,W/T,G,,,6,242,,,,,3174,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,0,0
13,130933,4,4,0,2,11,15,25,12,6,3,0,13,6,37,32,37032,4,1996,1HGCD5637TA0,1,H,G,C,D,5,6,3,7,T,A,0,P,HOND,ULE,4D,96,17,2864,,0,1069,,G,,F,4,132,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,12,0,0,0,0
13,130933,6,4,0,2,11,15,25,12,6,3,0,13,6,21,21,21021,4,1998,1G3NL52M7WM3,1,G,3,N,L,5,2,M,7,W,M,3,P,OLDS,ASL,4D,98,17,2917,,0,1034,,G,,F,6,191,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,9,12,0,0,0,0
13,131021,2,1,0,27,11,14,15,14,0,2,0,12,6,12,481,12481,31,2008,1FDNF20578EB,1,F,D,N,F,2,0,5,7,8,E,B,T,FORD,F2S,PK,8,17,,2,0,1370,SRW,G,,,8,329,,,,C,5633,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
13,131021,3,1,0,27,11,14,15,14,0,2,0,13,6,49,482,49482,31,2005,5TBJU32105S4,5,T,B,J,U,3,2,1,0,5,S,4,T,TOYT,TUN,PK,5,17,,1,0,1283,TUN,G,,,6,244,,,,C,3965,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
13,131046,2,1,0,3,12,10,58,14,0,2,0,13,6,12,881,12881,61,1996,1FDLF47F6TEA,1,F,D,L,F,4,7,F,6,T,E,A,T,FORD,FSD,CB,96,17,,4,1848,1368,COF,D,,,8,444,,,,E,00000,00,A,42,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,5,2,1,12,0,0,0,0
13,131051,2,1,0,5,12,7,29,14,0,3,0,13,6,12,881,12881,61,1990,2FDLF47M5LCB,2,F,D,L,F,4,7,M,5,L,C,B,T,FORD,FSD,CB,90,17,,4,1610,1370,COF,D,,,8,444,,,,E,5035,01,A,42,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,11,4,3,12,0,0,0,0
13,131051,3,1,0,5,12,7,29,14,0,3,0,92,6,12,870,12870,61,1986,1FDKE37H5GHB,1,F,D,K,E,3,7,H,5,G,H,B,T,FORD,35C,YY,86,17,,3,1580,1380,CTV,G,,,8,351,,,,D,00000,00,A,42,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,5,9,9,12,0,0,0,0
15,150008,2,1,0,24,1,15,35,14,0,2,0,15,6,38,471,38471,30,1991,JAACL11L6M72,J,A,A,C,L,1,1,L,6,M,7,2,T,ISU,RSB,PK,91,17,,1,0,1055,CON,G,,,4,138,,,,B,00000,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
15,150060,3,2,0,13,7,21,11,12,6,3,0,15,6,49,471,49471,30,1991,JT4VN13D5M50,J,T,4,V,N,1,3,D,5,M,5,0,T,TOYT,ELD,PC,91,17,,1,0,1215,HTP,G,,,6,180,,,,B,00000,00,A,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,12,0,0,0,0
15,150078,2,1,0,11,8,0,45,14,0,2,0,15,6,59,31,59031,4,2004,JTHBA30GX450,J,T,H,B,A,3,0,G,X,4,5,0,P,LEXS,E33,4D,4,17,3460,,0,1071,,G,,F,6,201,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,9,12,0,0,0,0
15,150078,3,1,1,11,8,0,45,14,0,2,0,15,6,41,35,41035,4,2003,JM1BJ2255301,J,M,1,B,J,2,2,5,5,3,0,1,P,MAZD,PDS,4D,3,17,2634,,0,1028,,G,,F,4,122,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0
15,150078,4,1,0,11,8,0,45,14,0,2,0,15,6,12,402,12402,14,2012,1FMCU0D75CKC,1,F,M,C,U,0,D,7,5,C,K,C,P,FORD,SPE,UT,12,17,3332,,0,1031,,G,,F,4,153,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,9,12,0,0,0,0
15,150089,2,1,0,23,9,21,10,30,0,2,0,15,6,2,403,2403,14,1997,1J4FY29P5VP5,1,J,4,F,Y,2,9,P,5,V,P,5,T,JEEP,SEW,2W,97,17,,1,0,934,W/T,G,,,4,150,,,,,3019,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
15,150089,3,1,0,23,9,21,10,30,0,2,0,15,6,49,421,49421,15,1999,JT3HT05J7X00,J,T,3,H,T,0,5,J,7,X,0,0,P,TOYT,LCW,UT,99,17,4969,,0,1122,,G,,F,8,285,,,16R275,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,54,0,0,0,0
15,150104,3,2,0,20,11,13,33,12,6,2,0,15,6,35,472,35472,30,2001,1N6ED27T11C3,1,N,6,E,D,2,7,T,1,1,C,3,T,NISS,XSC,CW,1,17,,1,0,1161,FRT,G,,,6,201,,,,B,3695,01,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,0,0
15,150104,4,2,0,20,11,13,33,12,6,2,0,15,6,7,442,7442,20,2003,2D4GP44L43R1,2,D,4,G,P,4,4,L,4,3,R,1,T,DODG,GSP,ES,3,17,,1,0,1193,CAR,G,,,6,230,,,,,3975,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,4,12,0,0,0,0
16,160114,2,1,5,30,8,15,30,14,0,3,0,16,6,41,35,41035,4,1998,JM1BC141XW02,J,M,1,B,C,1,4,1,X,W,0,2,P,MAZD,PDS,4D,98,17,2385,,0,1026,,G,,F,4,091,,,13R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,2
16,160169,3,2,0,25,12,18,34,12,9,2,0,16,6,12,17,12017,4,1995,1FALP52U5SG3,1,F,A,L,P,5,2,U,5,S,G,3,P,FORD,TGS,4D,95,17,3118,,0,1060,,G,,F,6,182,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
17,170038,2,1,0,29,1,20,37,14,0,2,0,17,6,20,431,20431,16,1997,1GNEK13R9VJ3,1,G,N,E,K,1,3,R,9,V,J,3,P,CHEV,KTA,UT,97,17,5225,,0,1175,,G,,F,8,350,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,4,14,0,0,0,0
17,170043,2,1,0,30,1,5,40,8,0,2,0,18,6,51,881,51881,66,2007,4V4NC9TJ77N4,4,V,4,N,C,9,T,J,7,7,N,4,T,VOLV,VNL,TR,7,17,,8,0,0,VVN,D,,,6,915,,,,,00000,00,,64,1,57,70633,5770633,3,6,1,1,0,0,0,0,0,0,0,0,62,6,2,12,0,0,0,0
17,170076,2,1,1,12,2,7,20,14,0,2,0,17,6,98,981,98981,51,2006,5FYD4FS186B0,5,F,Y,D,4,F,S,1,8,6,B,0,U,,,,6,17,,,,,,,,,,,,,,,,,,,0,99,999999999,99999999999,3,21,22,1,0,0,0,0,4,0,0,0,12,2,1,12,0,0,0,0
17,170157,2,1,0,2,4,6,46,8,0,2,0,17,6,12,481,12481,31,2006,1FTRF12246NA,1,F,T,R,F,1,2,2,4,6,N,A,T,FORD,F15,PK,6,17,,2,1450,1260,COF,G,,,6,256,,,,B,4615,02,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
17,170178,2,2,2,7,4,11,33,14,0,2,0,18,6,82,881,82881,66,2012,1FUJGLDR8CLB,1,F,U,J,G,L,D,R,8,C,L,B,T,FRHT,125,TR,12,17,,8,0,0,CSC,D,,,6,903,,,,,00000,00,,64,1,57,264184,57264184,3,6,1,1,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,0
17,170201,3,2,0,19,3,14,0,12,6,3,0,17,6,18,24,18024,6,2012,5CAKRBED7C32,5,C,A,K,R,B,E,D,7,C,3,2,P,BUIC,ENC,UT,12,17,4780,,0,1189,,G,,F,6,220,,,19R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,14,0,0,0,0
17,170205,3,2,0,23,3,3,53,12,1,3,0,17,6,37,32,37032,4,2012,1HGCP2F76CA1,1,H,G,C,P,2,F,7,6,C,A,1,P,HOND,UEX,4D,12,17,3311,,0,1102,,G,,F,4,146,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,1,12,0,0,0,0
17,170213,2,1,0,22,4,5,39,14,0,2,0,17,6,12,481,12481,31,1996,1FTEF15YXTLB,1,F,T,E,F,1,5,Y,X,T,L,B,T,FORD,F15,PK,96,17,,2,1330,1170,COF,G,,,6,300,,,,B,4065,00,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,1,12,0,0,0,0
17,170213,3,1,0,22,4,5,39,14,0,2,0,17,6,63,33,63033,4,2002,KNAFB1212251,K,N,A,F,B,1,2,1,2,2,5,1,P,KIA,STL,4D,2,17,2661,,0,1008,,G,,F,4,109,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,1,14,0,0,0,0
17,170256,2,1,0,13,5,0,28,43,0,3,0,17,6,7,20,7020,4,2001,1B3ES46C51D3,1,B,3,E,S,4,6,C,5,1,D,3,P,DODG,NSS,4D,1,17,2585,,0,1050,,G,,F,4,122,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,1,12,0,0,0,0
17,170256,3,1,0,13,5,0,28,43,0,3,0,17,6,63,441,63441,20,2007,KNDMB2339761,K,N,D,M,B,2,3,3,9,7,6,1,P,KIA,SED,SV,7,17,4387,,0,1189,,G,,F,6,232,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,1,12,0,0,0,0
17,170267,3,2,0,13,5,18,41,12,7,3,0,17,6,23,481,23481,31,2003,1GTEC19T63Z2,1,G,T,E,C,1,9,T,6,3,Z,2,T,GMC,NC1,4C,3,17,,2,1575,1435,SIE,G,,,8,325,,,,B,4534,03,4,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,12,0,0,0,0
17,170286,2,1,0,22,5,9,34,14,0,2,0,17,6,12,880,12880,67,1999,1FTWF33F0XEC,1,F,T,W,F,3,3,F,0,X,E,C,T,FORD,F3D,PK,99,17,,3,0,1370,DRW,D,,,8,444,,,,D,5705,00,E,44,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,81,2,1,12,0,0,0,0
17,170286,3,1,0,22,5,9,34,14,0,2,0,17,6,86,881,86881,66,1995,1M2B212CXSM0,1,M,2,B,2,1,2,C,X,S,M,0,T,MACK,DM6,CC,95,17,,8,0,0,600,D,,,6,728,,,,,00000,00,,64,1,57,1993802,571993802,3,6,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170289,3,2,0,21,5,16,22,12,6,3,0,17,6,20,39,20039,4,2008,KL1TD56698B2,K,L,1,T,D,5,6,6,9,8,B,2,P,CHEV,ABS,4D,8,17,2343,,0,976,,G,,F,4,098,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
17,170289,4,2,0,21,5,16,22,12,6,3,0,17,6,30,40,30040,4,2001,3VWSB69M51M1,3,V,W,S,B,6,9,M,5,1,M,1,P,VOLK,JGS,4D,1,17,2833,,0,989,,G,,F,4,121,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,1,12,0,0,0,0
17,170352,2,1,0,4,2,4,57,14,0,2,0,17,6,18,7,18007,6,1990,1G4AL84N5L64,1,G,4,A,L,8,4,N,5,L,6,4,P,BUIC,CLM,SW,90,17,2915,,0,1048,,G,,F,6,204,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,1,12,0,0,0,0
17,170352,3,1,0,4,2,4,57,14,0,2,0,17,6,7,442,7442,20,1998,1B4GP44G3WB7,1,B,4,G,P,4,4,G,3,W,B,7,T,DODG,GSS,ES,98,17,,1,0,1193,CAR,F,,,6,201,,,,,3675,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,1,14,0,0,0,0
17,170352,4,1,0,4,2,4,57,14,0,2,0,17,6,35,43,35043,4,2007,3N1AB61E57L6,3,N,1,A,B,6,1,E,5,7,L,6,P,NISS,SL2,4D,7,17,2853,,0,1057,,G,,F,4,122,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,1,12,0,0,0,0
17,170353,3,4,0,20,2,14,58,12,7,2,0,17,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,1,8,0,0,0,0
17,170368,2,1,0,14,5,14,13,14,0,2,0,17,6,12,881,12881,61,2001,1FDAW57F51ED,1,F,D,A,W,5,7,F,5,1,E,D,T,FORD,F5D,CH,1,17,,5,0,1760,DRW,D,,,8,444,,,,,7015,05,E,44,0,99,999999999,99999999999,2,1,96,1,0,0,0,0,0,0,0,0,5,6,2,14,0,0,0,0
17,170385,3,2,2,12,5,6,9,12,7,2,0,17,6,49,40,49040,4,2008,4T4BE46K88R0,4,T,4,B,E,4,6,K,8,8,R,0,P,TOYT,XSL,4D,8,17,3263,,0,1093,,G,,F,4,146,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
17,170395,5,4,0,10,6,3,57,12,2,3,0,17,6,35,51,35051,6,2008,JN8AS58V68W1,J,N,8,A,S,5,8,V,6,8,W,1,P,NISS,ROG,UT,8,17,3426,,0,1059,,G,,F,4,153,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,12,0,0,0,0
17,170552,2,1,0,29,7,6,27,14,0,2,0,17,6,9,442,9442,20,1994,1P4GH54R7RX2,1,P,4,G,H,5,4,R,7,R,X,2,T,PLYM,GVL,ES,94,17,,1,0,1193,VOF,G,,,6,201,,,,,3684,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,4,12,0,0,0,0
17,170622,2,1,0,5,9,20,39,14,0,2,0,17,6,30,40,30040,4,1999,3VWSA29M3XM0,3,V,W,S,A,2,9,M,3,X,M,0,P,VOLK,JGS,4D,99,17,2775,,0,989,,G,,F,4,121,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,1,12,0,0,0,0
17,170629,3,2,0,31,5,20,43,12,1,2,0,17,6,7,422,7422,15,2007,1D8HB48P57F5,1,D,8,H,B,4,8,P,5,7,F,5,P,DODG,DUR,UT,7,17,5132,,0,1192,,F,,F,8,287,,,17R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,1,12,0,0,0,0
17,170726,2,1,2,23,10,11,52,45,0,4,0,17,3,84,881,84881,63,2000,1HTSDAAN3YH2,1,H,T,S,D,A,A,N,3,Y,H,2,T,INTL,490,CC,0,17,,7,2540,1280,40S,D,,,6,466,,,,,00000,00,,42,0,77,777777777,77777777777,3,1,4,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170776,2,1,0,23,10,1,42,33,0,2,0,27,6,37,441,37441,20,2007,5FNRL38797B1,5,F,N,R,L,3,8,7,9,7,B,1,P,HOND,UDY,SV,7,17,0,,0,1181,,G,,F,6,214,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,1,12,0,0,0,0
17,170776,3,1,0,23,10,1,42,33,0,2,0,17,6,37,32,37032,4,2000,JHMCG5658YC0,J,H,M,C,G,5,6,5,8,Y,C,0,P,HOND,UEX,4D,0,17,3086,,0,1069,,G,,F,4,138,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,12,0,0,0,0
17,170792,2,1,1,3,12,11,54,14,0,2,0,17,6,12,481,12481,40,1997,3FEKF37G2VMA,3,F,E,K,F,3,7,G,2,V,M,A,T,FORD,F35,CB,97,17,,3,1608,1370,COF,G,,,8,460,,,,D,4590,01,A,42,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170834,2,1,0,12,12,4,23,14,0,2,0,17,6,49,50,49050,3,2008,JTKDE1672802,J,T,K,D,E,1,6,7,2,8,0,2,P,TOYT,SXC,2H,8,17,2905,,0,1063,,G,,F,4,146,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170835,2,1,0,18,12,9,50,8,0,2,0,17,6,48,401,48401,14,2006,JF1SG67626H7,J,F,1,S,G,6,7,6,2,6,H,7,P,SUBA,FOR,UT,6,17,3230,,0,994,,G,,F,4,152,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,12,0,0,0,0
17,170835,3,1,0,18,12,9,50,8,0,2,0,17,6,23,461,23461,21,1996,1GDFG15M5T10,1,G,D,F,G,1,5,M,5,T,1,0,T,GMC,SV1,CG,96,17,,2,0,1350,S/V,G,,,8,305,,,,B,00000,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,12,0,0,0,0
17,170835,4,1,0,18,12,9,50,8,0,2,0,17,6,22,20,22020,8,2004,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,6,2,12,0,0,0,0
17,170838,2,1,0,22,9,2,0,14,0,2,0,17,6,6,43,6043,4,2006,1C3AL56RX6N1,1,C,3,A,L,5,6,R,X,6,N,1,P,CHRY,STO,4D,6,17,3093,,0,1080,,G,,F,6,165,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,12,0,0,0,0
17,170838,3,1,0,22,9,2,0,14,0,2,0,17,6,37,31,37031,4,1993,JHMEG8652PS0,J,H,M,E,G,8,6,5,2,P,S,0,P,HOND,CLX,4D,93,17,2319,,0,1013,,G,,F,4,091,,,13R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
17,170841,2,1,0,8,12,6,29,14,0,2,0,17,6,7,472,7472,30,2000,1B7GG22N3YS6,1,B,7,G,G,2,2,N,3,Y,S,6,T,DODG,DAK,PC,0,17,,1,0,1309,DAK,G,,,8,287,,,,B,3926,00,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
17,170849,2,1,0,7,11,14,21,14,0,2,0,17,6,6,52,6052,6,2005,3C4FY58B45T5,3,C,4,F,Y,5,8,B,4,5,T,5,P,CHRY,PTC,SV,5,17,3033,,0,1030,,G,,F,4,148,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,12,0,0,0,0
17,170849,3,1,0,7,11,14,21,14,0,2,0,17,6,30,42,30042,5,2009,WVWHV71K59W1,W,V,W,H,V,7,1,K,5,9,W,1,P,VOLK,GTI,4H,9,17,3162,,0,1015,,G,,T,4,121,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,12,0,0,0,0
17,170903,2,1,0,24,12,3,46,14,0,2,0,55,6,82,881,82881,66,2005,1FUJA6AV25LN,1,F,U,J,A,6,A,V,2,5,L,N,T,FRHT,COL,TR,5,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,1,57,100139,57100139,3,6,1,1,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,0
17,170904,2,1,0,19,9,23,13,8,0,2,0,17,6,20,481,20481,31,2000,1GCEK19T0YE3,1,G,C,E,K,1,9,T,0,Y,E,3,T,CHEV,SK1,3C,0,17,,2,1575,1435,SIL,G,,,8,325,,,,B,4621,02,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,0
17,170911,2,1,0,14,12,13,30,14,0,2,0,17,6,37,39,37039,5,2010,JHMGE8G2XAC0,J,H,M,G,E,8,G,2,X,A,C,0,P,HOND,FIT,4H,10,17,2489,,0,984,,G,,F,4,091,,,15R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,14,0,0,0,0
17,170911,3,1,0,14,12,13,30,14,0,2,0,17,6,37,32,37032,8,1999,1HGCG3259XA0,1,H,G,C,G,3,2,5,9,X,A,0,P,HOND,UEX,CP,99,17,3042,,0,1051,,G,,F,4,138,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,12,0,0,0,0
18,180029,2,2,0,5,1,18,35,52,0,3,0,18,6,12,401,12401,14,2002,1FMZU75W22ZA,1,F,M,Z,U,7,5,W,2,2,Z,A,P,FORD,EPR,UT,2,17,4386,,0,1137,,G,,F,8,281,,,16R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
18,180073,2,1,0,14,2,7,30,14,0,2,0,17,6,84,881,84881,66,1999,2HSFHAER0XC0,2,H,S,F,H,A,E,R,0,X,C,0,T,INTL,940,TR,99,17,,8,2340,1600,90S,D,,,6,855,,,,,00000,00,,64,1,57,000546605,57000546605,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
18,180073,3,1,0,14,2,7,30,14,0,2,0,18,6,87,881,87881,63,2003,1NPFXBTX93N5,1,N,P,F,X,B,T,X,9,3,N,5,T,PTRB,378,CC,3,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,,0,57,000506872,57000506872,3,2,96,1,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,0
18,180149,2,1,0,31,3,14,58,14,0,3,0,18,6,2,404,2404,14,2002,1J4GL48K82W2,1,J,4,G,L,4,8,K,8,2,W,2,T,JEEP,SPR,4W,2,17,,1,0,1043,LIB,G,,,6,226,,,,,3682,02,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,4,12,0,0,0,0
