STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
6,62503,1,1,55,63,5555,55
6,62503,2,1,0,1,9999,77
6,62503,3,1,98,38,9999,77
6,62504,1,1,12,8,9999,77
6,62505,1,1,12,8,9999,77
6,62506,1,1,10,12,2,4
6,62506,2,1,55,64,5555,55
6,62506,3,1,11,33,9999,77
6,62506,4,1,55,69,5555,55
6,62506,5,1,55,63,5555,55
6,62506,6,1,12,30,9999,77
6,62507,1,1,12,12,2,12
6,62507,2,2,0,1,9999,77
6,62508,1,1,12,8,9999,77
6,62509,1,1,55,64,5555,55
6,62509,2,1,0,1,9999,77
6,62510,1,2,12,12,1,4
6,62511,1,1,0,1,9999,77
6,62511,2,1,55,63,5555,55
6,62511,3,1,98,42,9999,77
6,62511,4,1,98,38,9999,77
6,62512,1,1,0,1,9999,77
6,62513,1,1,12,8,9999,77
6,62514,1,1,55,63,5555,55
6,62514,2,1,12,59,9999,77
6,62514,3,1,12,30,9999,77
6,62515,1,1,12,12,2,3
6,62516,1,1,55,64,5555,55
6,62516,2,1,12,33,9999,77
6,62516,3,1,12,30,9999,77
6,62517,1,1,99,8,9999,77
6,62518,1,1,55,63,5555,55
6,62518,2,1,12,39,9999,77
6,62519,1,1,12,8,9999,77
6,62520,1,1,55,68,5555,55
6,62520,2,1,12,12,2,10
6,62520,3,1,12,12,2,8
6,62521,1,1,12,9,9999,77
6,62522,1,1,98,8,9999,77
6,62523,1,1,12,8,9999,77
6,62524,1,1,12,8,9999,77
6,62525,1,1,12,12,2,12
6,62526,1,1,55,63,5555,55
6,62526,2,1,0,1,9999,77
6,62527,1,1,55,63,5555,55
6,62527,2,1,12,42,9999,77
6,62528,1,2,12,12,1,3
6,62528,2,2,55,63,5555,55
6,62528,3,2,98,38,9999,77
6,62528,4,1,55,64,5555,55
6,62528,5,1,6,38,9999,77
6,62529,1,1,55,64,5555,55
6,62529,2,1,98,24,9999,77
6,62529,3,1,0,1,9999,77
6,62529,4,1,98,12,2,12
6,62530,1,1,12,11,9999,77
6,62531,1,1,55,61,5555,55
6,62531,2,1,55,63,5555,55
6,62531,3,1,12,25,9999,77
6,62531,4,1,12,25,9999,77
6,62531,5,1,12,25,9999,77
6,62531,6,1,18,54,2,98
6,62531,7,1,98,38,9999,77
6,62532,1,1,55,63,5555,55
6,62532,2,1,98,33,9999,77
6,62532,3,1,98,43,9999,77
6,62532,4,1,98,43,9999,77
6,62532,5,1,98,30,9999,77
6,62533,1,1,12,15,9999,77
6,62534,1,1,12,12,2,2
6,62535,1,1,12,12,2,61
6,62536,1,1,12,8,9999,77
6,62536,2,1,19,14,2,7
6,62537,1,1,12,8,9999,77
6,62538,1,1,11,12,2,1
6,62538,2,1,55,65,5555,55
6,62538,3,3,98,12,1,5
6,62538,4,3,98,12,2,11
6,62538,5,4,12,12,1,81
6,62539,1,1,12,8,9999,77
6,62539,2,1,19,23,9999,77
6,62539,3,1,12,12,2,81
6,62539,4,1,19,8,9999,77
6,62540,1,1,55,63,5555,55
6,62540,2,1,12,33,9999,77
6,62540,3,1,12,42,9999,77
6,62540,4,1,6,39,9999,77
6,62541,1,1,12,9,9999,77
6,62542,1,1,55,64,5555,55
6,62542,2,1,55,65,5555,55
6,62542,3,1,12,12,2,12
6,62543,1,1,6,8,9999,77
6,62543,2,1,98,14,2,63
6,62543,3,1,98,14,3,12
6,62544,1,1,12,8,9999,77
6,62545,1,1,55,61,5555,55
6,62545,2,1,55,64,5555,55
6,62545,3,1,98,33,9999,77
6,62545,4,1,98,59,9999,77
6,62545,5,1,98,43,9999,77
6,62545,6,1,98,42,9999,77
6,62546,1,1,55,63,5555,55
6,62546,2,1,55,69,5555,55
6,62546,3,1,55,63,5555,55
6,62546,4,1,55,67,5555,55
6,62546,5,1,98,32,9999,77
6,62546,6,1,0,1,9999,77
6,62547,1,1,12,12,2,6
6,62548,1,1,12,9,9999,77
6,62548,2,1,19,43,9999,77
6,62549,1,1,12,12,2,6
6,62549,2,1,98,12,3,3
6,62550,1,1,55,61,5555,55
6,62550,2,1,55,63,5555,55
6,62550,3,1,6,17,9999,77
6,62550,4,1,81,17,9999,77
6,62550,5,1,0,1,9999,77
6,62550,6,1,13,17,9999,77
6,62550,7,1,19,17,9999,77
6,62551,1,1,12,8,9999,77
6,62552,1,1,12,18,9999,77
6,62552,2,1,55,64,5555,55
6,62552,3,1,98,38,9999,77
6,62552,4,1,0,1,9999,77
6,62553,1,1,55,63,5555,55
6,62553,2,1,98,59,9999,77
6,62553,3,1,98,38,9999,77
6,62553,4,1,98,23,9999,77
6,62554,1,1,12,12,2,5
6,62555,1,1,12,10,9999,77
6,62555,2,1,6,10,9999,77
6,62555,3,1,55,64,5555,55
6,62555,4,1,98,46,9999,77
6,62555,5,1,19,38,9999,77
6,62556,1,1,55,64,5555,55
6,62556,2,1,98,25,9999,77
6,62556,3,1,0,1,9999,77
6,62557,1,1,12,12,2,6
6,62557,2,2,55,63,5555,55
6,62557,3,2,12,38,9999,77
6,62557,4,2,0,1,9999,77
6,62558,1,1,61,12,2,83
6,62558,2,1,55,64,5555,55
6,62558,3,1,14,33,9999,77
6,62558,4,1,98,43,9999,77
6,62558,5,1,98,43,9999,77
6,62558,6,1,0,1,9999,77
6,62558,7,1,7,42,9999,77
6,62559,1,1,55,63,5555,55
6,62559,2,1,61,42,9999,77
6,62560,1,1,55,63,5555,55
6,62560,2,1,12,38,9999,77
6,62560,3,1,55,67,5555,55
6,62560,4,1,12,58,9999,77
6,62560,5,1,0,1,9999,77
6,62561,1,1,55,68,5555,55
6,62561,2,1,55,64,5555,55
6,62561,3,1,12,33,9999,77
6,62561,4,1,0,1,9999,77
6,62561,5,1,98,43,9999,77
6,62561,6,1,98,39,9999,77
6,62562,1,1,98,8,9999,77
6,62563,1,1,12,12,2,6
6,62563,2,2,98,12,8,81
6,62563,3,1,12,12,8,81
6,62563,4,8,61,12,3,6
6,62563,5,1,12,12,3,81
6,62563,6,3,12,12,13,6
6,62563,7,2,55,63,5555,55
6,62563,8,2,14,33,9999,77
6,62563,9,2,12,59,9999,77
6,62563,10,1,81,12,5,6
6,62563,11,5,12,12,4,61
6,62563,12,8,12,12,9,81
6,62563,13,9,12,12,6,61
6,62563,14,1,12,12,9,61
6,62563,15,1,61,12,10,81
6,62563,16,6,12,12,7,6
6,62563,17,6,61,12,11,6
6,62563,18,11,12,12,12,6
6,62563,19,7,81,12,12,7
6,62563,20,6,55,63,5555,55
6,62563,21,6,6,59,9999,77
6,62563,22,1,55,64,5555,55
6,62563,23,1,98,25,9999,77
6,62563,24,1,0,1,9999,77
6,62564,1,1,0,1,9999,77
6,62565,1,1,12,8,9999,77
6,62566,1,1,12,9,9999,77
6,62567,1,1,12,12,2,6
6,62568,1,1,12,8,9999,77
6,62569,1,1,12,8,9999,77
6,62570,1,1,12,8,9999,77
6,62571,1,1,12,8,9999,77
6,62572,1,1,55,63,5555,55
6,62572,2,1,98,42,9999,77
6,62572,3,1,0,1,9999,77
6,62573,1,1,12,8,9999,77
6,62574,1,1,12,9,9999,77
6,62575,1,1,12,12,2,5
6,62576,1,2,12,12,1,6
6,62577,1,1,12,12,2,6
6,62577,2,1,0,2,9999,77
6,62577,3,1,55,64,5555,55
6,62577,4,1,98,25,9999,77
6,62578,1,1,1,8,9999,77
6,62579,1,1,12,12,2,81
6,62579,2,2,0,1,9999,77
6,62579,3,2,55,64,5555,55
6,62579,4,2,98,30,9999,77
6,62579,5,2,98,14,3,6
6,62580,1,1,12,12,2,6
6,62580,2,2,55,68,5555,55
6,62580,3,2,12,12,3,12
6,62581,1,1,12,8,9999,77
6,62582,1,1,12,12,2,6
6,62583,1,1,55,68,5555,55
6,62583,2,1,55,68,5555,55
6,62583,3,1,55,63,5555,55
6,62583,4,1,55,69,5555,55
6,62583,5,1,55,68,5555,55
6,62583,6,1,55,64,5555,55
6,62583,7,1,98,35,9999,77
6,62583,8,1,55,67,5555,55
6,62583,9,1,98,42,9999,77
6,62583,10,1,0,1,9999,77
6,62584,1,2,12,12,1,81
6,62584,2,1,55,64,5555,55
6,62584,3,1,98,33,9999,77
6,62584,4,1,98,39,9999,77
6,62585,1,1,99,8,9999,77
6,62586,1,1,55,63,5555,55
6,62586,2,1,98,33,9999,77
6,62586,3,1,98,12,2,98
6,62586,4,1,98,42,9999,77
6,62586,5,1,98,42,9999,77
6,62587,1,1,55,63,5555,55
6,62587,2,1,98,8,9999,77
6,62587,3,1,98,14,2,11
6,62588,1,2,12,12,1,81
6,62589,1,1,12,9,9999,77
6,62590,1,1,81,9,9999,77
6,62591,1,2,12,12,1,81
6,62592,1,1,55,63,5555,55
6,62592,2,1,98,30,9999,77
6,62593,1,1,98,12,2,98
6,62594,1,1,12,12,2,3
6,62594,2,1,12,12,3,2
6,62594,3,1,55,63,5555,55
6,62594,4,1,98,30,9999,77
6,62594,5,1,0,1,9999,77
6,62594,6,2,98,12,3,98
6,62595,1,1,12,8,9999,77
6,62596,1,1,12,8,9999,77
6,62597,1,1,12,12,2,6
6,62598,1,1,12,12,2,81
6,62599,1,1,55,64,5555,55
6,62599,2,1,0,1,9999,77
6,62600,1,1,12,8,9999,77
6,62601,1,1,55,63,5555,55
6,62601,2,1,61,46,9999,77
6,62601,3,1,98,43,9999,77
6,62601,4,1,98,43,9999,77
6,62602,1,1,12,8,9999,77
6,62603,1,2,9,12,1,3
6,62604,1,1,12,8,9999,77
6,62605,1,1,12,8,9999,77
6,62606,1,1,12,12,2,6
6,62606,2,1,55,63,5555,55
6,62606,3,1,12,14,3,12
6,62607,1,1,55,64,5555,55
6,62607,2,1,0,1,9999,77
6,62608,1,1,12,12,2,6
6,62608,2,1,0,1,9999,77
6,62608,3,3,12,12,1,98
6,62609,1,2,98,12,1,98
6,62610,1,1,12,8,9999,77
6,62611,1,1,12,12,2,61
6,62612,1,1,55,63,5555,55
6,62612,2,1,12,42,9999,77
6,62612,3,1,12,42,9999,77
6,62613,1,1,55,64,5555,55
6,62613,2,1,0,1,9999,77
6,62614,1,1,1,8,9999,77
6,62615,1,1,0,5,9999,77
6,62616,1,1,12,8,9999,77
6,62617,1,1,98,9,9999,77
6,62618,1,1,12,8,9999,77
6,62619,1,1,55,64,5555,55
6,62619,2,1,3,42,9999,77
6,62619,3,1,4,42,9999,77
6,62619,4,1,55,65,5555,55
6,62619,5,1,1,12,2,11
6,62619,6,1,18,54,3,11
6,62620,1,1,55,63,5555,55
6,62620,2,1,0,1,9999,77
6,62620,3,1,98,30,9999,77
6,62621,1,1,12,8,9999,77
6,62622,1,1,12,12,2,6
6,62623,1,1,55,68,5555,55
6,62623,2,1,12,12,2,12
6,62623,3,1,0,1,9999,77
6,62623,4,3,12,12,1,3
6,62623,5,2,18,54,4,9
6,62624,1,2,12,12,1,6
6,62624,2,1,0,1,9999,77
6,62625,1,2,12,12,1,12
6,62625,2,1,12,12,3,4
6,62626,1,2,12,12,1,81
6,62627,1,1,55,63,5555,55
6,62627,2,1,3,42,9999,77
6,62628,1,1,55,63,5555,55
6,62628,2,1,12,46,9999,77
6,62628,3,1,12,42,9999,77
6,62629,1,1,55,63,5555,55
6,62629,2,1,12,8,9999,77
6,62629,3,1,12,38,9999,77
6,62630,1,1,55,64,5555,55
6,62630,2,1,55,65,5555,55
6,62630,3,2,12,12,1,9
6,62631,1,1,12,8,9999,77
6,62632,1,1,55,63,5555,55
6,62632,2,1,12,46,9999,77
6,62633,1,1,12,8,9999,77
6,62633,2,1,12,8,9999,77
6,62634,1,1,55,79,9999,77
6,62634,2,1,6,30,9999,77
6,62635,1,1,12,12,2,6
6,62635,2,2,55,63,5555,55
6,62635,3,2,98,25,9999,77
6,62635,4,2,0,1,9999,77
6,62635,5,1,12,12,3,6
6,62635,6,3,98,12,4,6
6,62635,7,4,12,12,5,6
6,62636,1,2,0,1,9999,77
6,62636,2,2,98,12,1,6
6,62636,3,2,19,54,3,12
6,62637,1,1,12,8,9999,77
6,62638,1,1,12,12,2,6
6,62638,2,1,0,2,9999,77
6,62639,1,1,55,64,5555,55
6,62639,2,1,12,25,9999,77
6,62639,3,1,98,25,9999,77
6,62639,4,1,98,25,9999,77
6,62640,1,1,12,15,9999,77
6,62641,1,1,11,12,2,4
6,62641,2,1,55,63,5555,55
6,62641,3,1,12,30,9999,77
6,62641,4,1,6,38,9999,77
6,62642,1,1,12,12,2,3
6,62642,2,3,12,12,1,6
6,62642,3,2,55,63,5555,55
6,62642,4,2,12,14,4,12
6,62643,1,1,0,5,9999,77
6,62644,1,1,55,68,5555,55
6,62644,2,1,12,12,2,12
6,62644,3,1,0,1,9999,77
6,62645,1,1,12,8,9999,77
6,62646,1,1,55,68,5555,55
6,62646,2,1,12,12,2,12
6,62646,3,2,0,1,9999,77
6,62646,4,2,55,63,5555,55
6,62646,5,2,14,38,9999,77
6,62647,1,1,12,8,9999,77
6,62647,2,2,98,8,9999,77
6,62647,3,3,98,8,9999,77
6,62647,4,4,98,8,9999,77
6,62648,1,1,55,64,5555,55
6,62648,2,1,98,25,9999,77
6,62648,3,1,0,1,9999,77
6,62649,1,1,55,63,5555,55
6,62649,2,1,12,14,2,6
6,62651,1,2,12,12,1,61
6,62652,1,1,55,63,5555,55
6,62652,2,1,12,8,9999,77
6,62652,3,1,12,14,2,6
6,62653,1,1,12,9,9999,77
6,62654,1,1,12,8,9999,77
6,62655,1,1,12,12,2,3
6,62655,2,1,98,12,2,98
6,62656,1,2,12,12,1,12
6,62657,1,1,55,64,5555,55
6,62657,2,1,12,42,9999,77
6,62658,1,1,55,68,5555,55
6,62658,2,1,81,12,2,61
6,62659,1,1,55,64,5555,55
6,62659,2,1,55,68,5555,55
6,62659,3,1,98,33,9999,77
6,62659,4,1,0,1,9999,77
6,62659,5,1,98,30,9999,77
6,62660,1,1,81,10,9999,77
6,62661,1,1,12,8,9999,77
6,62662,1,2,12,12,1,81
6,62662,2,1,55,68,5555,55
6,62662,3,1,63,12,3,12
6,62663,1,1,55,64,5555,55
6,62663,2,1,12,33,9999,77
6,62663,3,1,55,69,5555,55
6,62663,4,1,55,63,5555,55
6,62663,5,1,12,35,9999,77
6,62663,6,1,98,30,9999,77
6,62663,7,1,0,1,9999,77
6,62664,1,1,12,12,2,6
6,62664,2,1,55,64,5555,55
6,62664,3,1,98,24,9999,77
6,62665,1,1,55,63,5555,55
6,62665,2,1,81,38,9999,77
6,62665,3,1,0,1,9999,77
6,62666,1,1,12,8,9999,77
6,62667,1,1,12,8,9999,77
6,62668,1,1,12,8,9999,77
6,62669,1,1,55,68,5555,55
6,62669,2,1,12,12,2,12
6,62669,3,1,0,1,9999,77
6,62670,1,1,12,8,9999,77
6,62671,1,1,12,12,2,81
6,62672,1,1,55,63,5555,55
6,62672,2,1,12,33,9999,77
6,62672,3,1,98,14,2,6
6,62673,1,1,55,63,5555,55
6,62673,2,1,55,69,5555,55
6,62673,3,1,0,1,9999,77
6,62673,4,1,55,68,5555,55
6,62673,5,1,55,64,5555,55
6,62673,6,1,98,38,9999,77
6,62673,7,1,98,41,9999,77
6,62673,8,1,98,42,9999,77
6,62674,1,1,12,12,2,61
6,62675,1,1,12,12,2,6
6,62675,2,3,12,12,1,6
6,62675,3,1,12,12,2,6
6,62675,4,2,12,12,4,6
6,62676,1,1,12,12,2,9
6,62676,2,1,55,64,5555,55
6,62676,3,1,0,1,9999,77
6,62677,1,1,55,68,5555,55
6,62677,2,1,12,12,2,12
6,62677,3,1,0,1,9999,77
6,62677,4,1,55,64,5555,55
6,62677,5,1,98,42,9999,77
6,62678,1,1,12,8,9999,77
6,62679,1,1,12,15,9999,77
6,62680,1,1,55,63,5555,55
6,62680,2,1,12,39,9999,77
6,62680,3,1,98,14,2,6
6,62680,4,1,98,39,9999,77
6,62680,5,1,0,1,9999,77
6,62681,1,1,12,12,2,61
6,62682,1,1,55,63,5555,55
6,62682,2,1,12,35,9999,77
6,62682,3,1,55,69,5555,55
6,62682,4,1,0,1,9999,77
6,62683,1,1,61,12,2,81
6,62683,2,1,61,12,3,2
6,62683,3,1,12,12,4,6
6,62684,1,1,55,68,5555,55
6,62684,2,1,12,12,2,12
6,62684,3,2,55,63,5555,55
6,62684,4,2,0,1,9999,77
6,62685,1,1,55,68,5555,55
6,62685,2,1,12,12,2,12
6,62685,3,1,0,1,9999,77
6,62685,4,1,55,63,5555,55
6,62685,5,1,6,25,9999,77
6,62686,1,1,12,8,9999,77
6,62687,1,1,55,68,5555,55
6,62687,2,1,0,1,9999,77
6,62688,1,1,55,68,5555,55
6,62688,2,1,55,68,5555,55
6,62688,3,1,55,63,5555,55
6,62688,4,1,0,1,9999,77
6,62689,1,2,12,12,1,81
6,62690,1,1,55,63,5555,55
6,62690,2,1,12,33,9999,77
6,62690,3,1,12,30,9999,77
6,62691,1,1,12,9,9999,77
6,62692,1,1,2,8,9999,77
6,62693,1,1,12,8,9999,77
6,62693,2,1,55,63,5555,55
6,62693,3,1,12,43,9999,77
6,62694,1,1,12,8,9999,77
6,62695,1,1,12,12,2,6
6,62695,2,2,12,12,3,6
6,62695,3,1,55,67,5555,55
6,62695,4,1,98,12,4,6
6,62695,5,1,18,54,5,81
6,62695,6,1,0,1,9999,77
6,62696,1,1,55,68,5555,55
6,62696,2,1,12,12,2,61
6,62696,3,1,98,12,3,13
6,62696,4,1,98,12,4,12
6,62697,1,2,12,12,1,6
6,62697,2,2,55,64,5555,55
6,62697,3,2,98,25,9999,77
6,62697,4,2,18,54,3,98
6,62698,1,1,55,63,5555,55
6,62698,2,1,5,33,9999,77
6,62698,3,1,81,59,9999,77
6,62698,4,1,0,1,9999,77
6,62698,5,1,98,59,9999,77
6,62698,6,1,98,38,9999,77
6,62699,1,1,55,63,5555,55
6,62699,2,1,98,30,9999,77
6,62699,3,1,98,42,9999,77
6,62699,4,1,0,1,9999,77
6,62699,5,1,0,2,9999,77
6,62700,1,1,55,71,9999,77
6,62700,2,1,12,33,9999,77
6,62700,3,1,12,42,9999,77
6,62700,4,1,5,30,9999,77
6,62701,1,1,55,63,5555,55
6,62701,2,1,55,69,5555,55
6,62701,3,1,55,64,5555,55
6,62701,4,1,98,35,9999,77
6,62701,5,1,0,1,9999,77
6,62702,1,1,55,63,5555,55
6,62702,2,1,55,69,5555,55
6,62702,3,1,55,68,5555,55
6,62702,4,1,55,64,5555,55
6,62702,5,1,55,67,5555,55
6,62702,6,1,98,58,9999,77
6,62702,7,1,0,1,9999,77
6,62703,1,1,12,8,9999,77
6,62704,1,1,55,68,5555,55
6,62704,2,1,55,64,5555,55
6,62704,3,1,55,69,5555,55
6,62704,4,1,12,12,2,12
6,62704,5,1,0,1,9999,77
6,62705,1,1,55,63,5555,55
6,62705,2,1,98,31,9999,77
6,62705,3,1,0,1,9999,77
6,62706,1,1,12,12,2,12
6,62706,2,2,55,64,5555,55
6,62706,3,2,98,25,9999,77
6,62706,4,2,0,1,9999,77
6,62707,1,1,12,8,9999,77
6,62708,1,1,12,9,9999,77
6,62709,1,1,12,12,2,6
6,62710,1,1,12,8,9999,77
6,62711,1,1,55,63,5555,55
6,62711,2,1,98,31,9999,77
6,62711,3,1,98,43,9999,77
6,62711,4,1,98,19,9999,77
6,62712,1,1,55,63,5555,55
6,62712,2,1,12,17,9999,77
6,62713,1,1,12,8,9999,77
6,62714,1,1,55,63,5555,55
6,62714,2,1,12,21,9999,77
6,62715,1,1,55,65,5555,55
6,62715,2,1,55,64,5555,55
6,62715,3,1,98,38,9999,77
6,62716,1,1,12,8,9999,77
6,62717,1,1,12,12,2,6
6,62717,2,2,12,12,3,6
6,62717,3,3,12,12,4,6
6,62717,4,4,12,12,5,6
6,62717,5,2,0,2,9999,77
6,62717,6,2,55,64,5555,55
6,62717,7,2,98,25,9999,77
6,62717,8,1,0,1,9999,77
6,62717,9,1,55,64,5555,55
6,62717,10,1,98,25,9999,77
6,62717,11,1,0,2,9999,77
6,62717,12,3,0,2,9999,77
6,62718,1,1,55,71,9999,77
6,62718,2,1,98,59,9999,77
6,62718,3,1,98,59,9999,77
6,62718,4,1,98,25,9999,77
6,62718,5,1,98,25,9999,77
6,62718,6,1,0,1,9999,77
6,62718,7,1,0,2,9999,77
6,62719,1,1,98,8,9999,77
6,62720,1,1,55,63,5555,55
6,62720,2,1,14,33,9999,77
6,62720,3,1,98,42,9999,77
6,62720,4,1,0,1,9999,77
6,62720,5,1,98,19,9999,77
6,62720,6,1,98,38,9999,77
6,62721,1,1,55,63,5555,55
6,62721,2,1,98,33,9999,77
6,62721,3,1,98,30,9999,77
6,62721,4,1,98,42,9999,77
6,62721,5,1,0,1,9999,77
6,62722,1,2,12,12,1,9
6,62723,1,1,55,63,5555,55
6,62723,2,1,61,33,9999,77
6,62723,3,1,55,67,5555,55
6,62723,4,1,13,42,9999,77
6,62723,5,1,0,2,9999,77
6,62724,1,1,55,68,5555,55
6,62724,2,1,55,64,5555,55
6,62724,3,1,12,42,9999,77
6,62724,4,1,0,2,9999,77
6,62725,1,1,55,63,5555,55
6,62725,2,1,98,14,2,98
6,62725,3,1,12,8,9999,77
6,62726,1,1,12,8,9999,77
6,62727,1,1,55,63,5555,55
6,62727,2,1,98,42,9999,77
6,62727,3,1,9,42,9999,77
6,62728,1,1,12,12,2,10
6,62728,2,2,82,12,3,12
6,62728,3,2,0,1,9999,77
6,62728,4,1,55,63,5555,55
6,62728,5,1,98,8,9999,77
6,62728,6,1,6,38,9999,77
6,62729,1,1,12,8,9999,77
6,62730,1,1,55,68,5555,55
6,62730,2,1,55,64,5555,55
6,62730,3,1,98,43,9999,77
6,62730,4,1,0,1,9999,77
6,62730,5,1,6,42,9999,77
6,62731,1,1,12,12,2,6
6,62731,2,1,18,54,3,12
6,62732,1,1,12,12,2,81
6,62733,1,1,55,61,5555,55
6,62733,2,1,55,62,5555,55
6,62733,3,1,18,54,2,61
6,62733,4,2,0,1,9999,77
6,62734,1,1,98,9,9999,77
6,62735,1,1,12,12,2,10
6,62735,2,2,55,63,5555,55
6,62735,3,2,98,59,9999,77
6,62735,4,1,55,64,5555,55
6,62735,5,1,98,59,9999,77
6,62735,6,1,98,35,9999,77
6,62735,7,1,55,67,5555,55
6,62735,8,1,98,42,9999,77
6,62736,1,1,55,63,5555,55
6,62736,2,1,81,39,9999,77
6,62736,3,1,55,69,5555,55
6,62736,4,2,12,12,1,12
6,62736,5,2,55,63,5555,55
6,62736,6,2,81,39,9999,77
6,62736,7,3,12,12,1,10
6,62736,8,3,18,54,1,98
6,62736,9,4,12,12,1,6
6,62737,1,1,12,8,9999,77
6,62738,1,1,12,8,9999,77
6,62739,1,1,12,8,9999,77
6,62740,1,1,12,8,9999,77
6,62741,1,1,12,8,9999,77
6,62742,1,2,12,12,1,10
6,62743,1,1,12,12,2,12
6,62744,1,1,98,8,9999,77
6,62745,1,1,12,8,9999,77
6,62746,1,1,55,63,5555,55
6,62746,2,1,12,30,9999,77
6,62746,3,1,9,53,9999,77
6,62746,4,1,9,30,9999,77
6,62746,5,1,0,1,9999,77
6,62746,6,1,6,42,9999,77
6,62746,7,1,6,39,9999,77
6,62746,8,1,19,19,9999,77
6,62746,9,1,98,30,9999,77
6,62747,1,1,55,64,5555,55
6,62747,2,1,98,25,9999,77
6,62747,3,1,18,54,2,12
6,62748,1,1,12,8,9999,77
6,62749,1,1,6,12,3,6
6,62749,2,1,18,54,3,12
6,62749,3,1,81,12,2,61
6,62750,1,2,12,12,1,6
6,62751,1,1,55,64,5555,55
6,62751,2,1,12,33,9999,77
6,62751,3,1,12,59,9999,77
6,62751,4,1,55,65,5555,55
6,62751,5,1,12,12,2,12
6,62751,6,1,0,2,9999,77
6,62752,1,2,12,12,1,6
6,62752,2,3,0,1,9999,77
6,62752,3,3,98,12,2,81
6,62752,4,3,18,54,2,81
6,62753,1,1,0,5,9999,77
6,62754,1,1,12,12,2,9
6,62755,1,1,12,8,9999,77
6,62755,2,1,12,8,9999,77
6,62756,1,1,12,8,9999,77
6,62756,2,2,12,8,9999,77
6,62757,1,1,12,12,2,6
6,62757,2,2,12,12,3,6
6,62757,3,3,12,12,5,6
6,62757,4,2,55,68,5555,55
6,62757,5,4,98,12,2,98
6,62757,6,1,81,12,3,6
6,62757,7,5,12,12,6,6
6,62758,1,1,55,63,5555,55
6,62758,2,1,98,33,9999,77
6,62758,3,1,98,46,9999,77
6,62758,4,1,98,30,9999,77
6,62758,5,1,98,19,9999,77
6,62758,6,1,98,39,9999,77
6,62759,1,1,4,12,2,11
6,62759,2,1,0,1,9999,77
6,62759,3,2,0,1,9999,77
6,62760,1,2,12,12,1,9
6,62761,1,1,12,8,9999,77
6,62762,1,1,55,63,5555,55
6,62762,2,1,98,24,9999,77
6,62762,3,1,81,30,9999,77
6,62763,1,1,12,12,2,6
6,62763,2,2,55,68,5555,55
6,62763,3,3,12,12,2,3
6,62764,1,1,12,12,2,12
6,62765,1,1,61,12,2,81
6,62765,2,1,55,64,5555,55
6,62765,3,1,14,33,9999,77
6,62765,4,1,99,42,9999,77
6,62765,5,1,99,42,9999,77
6,62765,6,1,99,38,9999,77
6,62765,7,2,55,63,5555,55
6,62765,8,2,14,33,9999,77
6,62765,9,2,99,38,9999,77
6,62766,1,1,55,68,5555,55
6,62766,2,1,55,64,5555,55
6,62766,3,1,14,33,9999,77
6,62766,4,1,0,1,9999,77
6,62766,5,1,19,38,9999,77
6,62766,6,1,19,19,9999,77
6,62767,1,1,12,12,2,12
6,62768,1,1,10,12,2,1
6,62769,1,1,12,8,9999,77
6,62770,1,1,1,8,9999,77
6,62771,1,1,12,8,9999,77
6,62772,1,1,55,64,5555,55
6,62772,2,1,98,33,9999,77
6,62772,3,1,98,30,9999,77
6,62773,1,1,99,8,9999,77
6,62774,1,1,55,63,5555,55
6,62774,2,1,14,35,9999,77
6,62774,3,1,0,7,9999,77
6,62775,1,2,12,12,1,61
6,62775,2,1,55,63,5555,55
6,62775,3,1,7,14,3,7
6,62776,1,1,12,8,9999,77
6,62777,1,1,12,12,2,6
6,62778,1,1,12,8,9999,77
6,62779,1,1,12,8,9999,77
6,62780,1,1,12,9,9999,77
6,62781,1,1,55,68,5555,55
6,62781,2,1,55,64,5555,55
6,62781,3,1,98,33,9999,77
6,62781,4,1,98,30,9999,77
6,62782,1,1,98,8,9999,77
6,62783,1,2,12,12,1,61
6,62783,2,2,55,68,5555,55
6,62783,3,2,55,64,5555,55
6,62783,4,1,55,63,5555,55
6,62783,5,1,81,30,9999,77
6,62783,6,1,19,42,9999,77
6,62783,7,1,13,43,9999,77
6,62783,8,2,13,43,9999,77
6,62784,1,1,12,12,2,1
6,62785,1,1,12,12,2,62
6,62785,2,1,19,54,2,61
6,62785,3,1,0,1,9999,77
6,62785,4,2,55,63,5555,55
6,62785,5,2,98,33,9999,77
6,62785,6,2,55,69,5555,55
6,62785,7,2,55,64,5555,55
6,62785,8,2,61,24,9999,77
6,62785,9,2,55,69,5555,55
6,62785,10,2,55,64,5555,55
6,62785,11,2,61,24,9999,77
6,62786,1,1,61,12,2,12
6,62786,2,2,55,63,5555,55
6,62786,3,2,14,33,9999,77
6,62786,4,1,63,12,2,63
6,62787,1,1,98,8,9999,77
6,62788,1,1,12,8,9999,77
6,62788,2,2,12,8,9999,77
6,62789,1,1,12,8,9999,77
6,62790,1,1,12,12,2,1
6,62791,1,1,12,8,9999,77
6,62791,2,2,12,8,9999,77
6,62792,1,1,55,63,5555,55
6,62792,2,1,14,33,9999,77
6,62792,3,1,55,69,5555,55
6,62792,4,1,98,12,2,9
6,62792,5,2,14,12,1,12
6,62793,1,1,55,63,5555,55
6,62793,2,1,12,14,2,6
6,62793,3,1,19,14,3,6
6,62793,4,1,19,14,4,6
6,62793,5,1,19,14,5,6
