STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
17,170682,2,1,0,5,10,13,9,8,0,2,0,17,6,12,17,12017,4,1997,1FALP51UXVA2,1,F,A,L,P,5,1,U,X,V,A,2,P,FORD,TRG,4D,97,17,3329,,0,1085,,G,,F,6,182,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,1,12,0,0,0,0
17,170708,2,1,0,14,10,19,0,14,0,2,0,17,6,20,36,20036,2,2003,2G1WX12K0392,2,G,1,W,X,1,2,K,0,3,9,2,P,CHEV,MSS,CP,3,17,3395,,0,1105,,G,,F,6,231,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,14,0,0,0,0
17,170725,2,2,0,14,8,3,35,8,0,2,0,17,6,21,20,21020,4,1998,1G3NB52M0W63,1,G,3,N,B,5,2,M,0,W,6,3,P,OLDS,CUT,4D,98,17,3102,,0,1070,,G,,F,6,191,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
17,170804,2,1,0,28,11,10,0,14,0,3,0,17,6,58,38,58038,4,2007,JNKAY01F97M4,J,N,K,A,Y,0,1,F,9,7,M,4,P,INFI,M3A,4D,7,17,3926,,0,1142,,G,,F,6,214,,,18R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
18,180010,2,1,0,1,1,6,34,14,0,3,0,18,6,23,422,23422,15,2004,1GKFK66U24J2,1,G,K,F,K,6,6,U,2,4,J,2,T,GMC,DXL,4W,4,17,,2,0,1300,YUK,G,,,8,364,,,,B,5740,00,4,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,1,14,0,0,0,0
18,180041,2,1,0,30,1,0,26,14,0,3,0,17,6,12,401,12401,14,2003,1FMZU72K73ZA,1,F,M,Z,U,7,2,K,7,3,Z,A,P,FORD,EPR,UT,3,17,4094,,0,1137,,F,,F,6,245,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
18,180066,2,1,0,15,2,16,12,1,0,3,0,18,6,20,443,20443,20,2002,1GNDU03E52D3,1,G,N,D,U,0,3,E,5,2,D,3,P,CHEV,VTR,SV,2,17,3699,,0,1120,,G,,F,6,207,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,1,14,0,0,0,0
18,180087,3,2,0,28,2,7,49,12,6,3,0,18,6,20,481,20481,31,1995,1GCEK14K7SZ1,1,G,C,E,K,1,4,K,7,S,Z,1,T,CHEV,GK1,PK,95,17,,2,1315,1175,GM4,G,,,8,350,,,,B,4296,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,1,14,0,0,0,0
18,180184,2,1,1,3,5,15,57,14,0,3,0,1,6,84,881,84881,66,2011,3HSDJSJR7BN3,3,H,S,D,J,S,J,R,7,B,N,3,T,INTL,PRO,TR,11,17,,8,0,0,PRO,D,,,6,793,,,,,00000,00,,64,1,57,511412,57511412,3,6,1,1,0,0,0,0,0,0,0,0,9,9,4,1,12,0,0,0,1
18,180228,2,1,0,29,5,6,41,19,0,3,0,18,6,20,401,20401,14,1999,1GNDT13W8X21,1,G,N,D,T,1,3,W,8,X,2,1,P,CHEV,BZR,UT,99,17,4023,,0,1070,,G,,F,6,262,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0,1,54,0,0,0,0
18,180228,3,1,0,29,5,6,41,19,0,3,0,17,6,20,22,20022,4,2007,1G1AL15F7772,1,G,1,A,L,1,5,F,7,7,7,2,P,CHEV,BLT,CP,7,17,2991,,0,1033,,G,,F,4,134,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,54,0,0,0,0
18,180269,2,1,0,14,5,3,49,18,0,3,0,18,6,12,481,12481,31,1994,1FTEF14NXRLB,1,F,T,E,F,1,4,N,X,R,L,B,T,FORD,F15,PK,94,17,,2,1330,1170,COF,G,,,8,302,,,,B,3886,01,M,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
18,180310,2,1,0,1,7,12,40,38,0,3,0,18,6,52,34,52034,4,2001,4A3AA46G21E0,4,A,3,A,A,4,6,G,2,1,E,0,P,MITS,GES,4D,1,17,3075,,0,1037,,G,,F,4,143,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,6,4,12,0,0,0,0
18,180380,2,1,0,1,8,19,27,33,0,3,0,17,6,2,405,2405,14,2006,1J4GL48K26W2,1,J,4,G,L,4,8,K,2,6,W,2,T,JEEP,SPR,4W,6,17,,1,0,1043,LIB,G,,,6,226,,,,,3857,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
18,180403,2,1,0,13,8,17,55,14,0,3,0,21,6,7,24,7024,4,2011,2B3CL3CG0BH5,2,B,3,C,L,3,C,G,0,B,H,5,P,DODG,CHA,4D,11,17,3961,,0,1200,,F,,F,6,220,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,1,14,0,0,0,0
18,180403,3,1,0,13,8,17,55,14,0,3,0,18,6,12,17,12017,4,2002,1FAFP55U02A1,1,F,A,F,P,5,5,U,0,2,A,1,P,FORD,TSS,4D,2,17,3392,,0,1085,,G,,F,6,182,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,0,1,14,0,0,0,0
18,180411,2,1,0,14,8,14,26,34,0,2,0,18,6,20,481,20481,31,2007,1GCEC14XX7Z6,1,G,C,E,C,1,4,X,X,7,Z,6,T,CHEV,SC1,PK,7,17,,2,1330,1190,SIL,G,,,6,262,,,,B,4211,01,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,1,14,0,0,0,0
18,180478,2,1,0,10,9,4,9,14,0,3,0,18,6,82,881,82881,66,2011,1FUJGLDR5BSB,1,F,U,J,G,L,D,R,5,B,S,B,T,FRHT,125,TR,11,17,,8,0,0,CSC,D,,,6,903,,,,,00000,00,,64,1,57,213754,57213754,3,6,1,1,0,0,0,0,0,0,0,0,6,6,0,1,12,0,0,0,0
18,180501,2,1,0,21,9,23,50,8,0,3,0,13,6,12,880,12880,67,2002,1FTWW32F82EB,1,F,T,W,W,3,2,F,8,2,E,B,T,FORD,F3D,CW,2,17,,3,1720,1560,DRW,D,,,8,444,,,,D,6274,05,E,42,0,99,999999999,99999999999,2,1,97,1,0,0,0,0,0,0,0,0,61,61,6,2,12,0,0,0,0
18,180571,2,1,0,24,10,23,14,33,0,3,0,18,6,7,482,7482,31,2007,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,0,1,12,0,0,0,0
18,180571,3,1,0,24,10,23,14,33,0,3,0,18,6,20,481,20481,31,2008,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,0,1,12,0,0,0,0
18,180571,4,1,0,24,10,23,14,33,0,3,0,18,6,7,482,7482,31,2005,1D7HU18D85S1,1,D,7,H,U,1,8,D,8,5,S,1,T,DODG,SQ1,CW,5,17,,2,1605,1405,RPC,G,,,8,348,,,,B,4979,03,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,98,0,1,12,0,0,0,0
18,180592,2,1,0,2,11,9,35,14,0,2,0,18,6,12,481,12481,31,1993,2FDLF47M2PCA,2,F,D,L,F,4,7,M,2,P,C,A,T,FORD,FSD,CB,93,17,,4,1610,1370,COF,D,,,8,444,,,,E,00000,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
19,190010,2,1,1,11,1,6,48,14,0,2,0,17,6,85,881,85881,66,2006,1XKADB9X66R1,1,X,K,A,D,B,9,X,6,6,R,1,T,KW,T60,TR,6,17,,8,2600,1600,CON,D,,,6,893,,,,,00000,00,,64,1,57,1687110,571687110,3,6,1,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
19,190066,2,1,0,31,3,21,25,14,0,2,0,19,6,49,442,49442,20,2004,5TDZA23C74S0,5,T,D,Z,A,2,3,C,7,4,S,0,P,TOYT,SIE,SV,4,17,4120,,0,1193,,G,,F,6,201,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,9,12,0,0,0,0
19,190152,2,1,0,6,7,10,5,33,0,3,0,19,6,7,442,7442,20,2003,1D4GP25R03B2,1,D,4,G,P,2,5,R,0,3,B,2,P,DODG,CAR,SV,3,17,3758,,0,1133,,G,,F,6,201,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,14,0,0,0,0
19,190155,2,1,0,11,7,17,16,14,0,2,0,0,6,99,998,99998,93,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
19,190213,2,1,0,13,9,19,4,14,0,3,0,19,6,82,881,82881,66,1995,1FUPCZYB7SP5,1,F,U,P,C,Z,Y,B,7,S,P,5,T,FRHT,FLD,TR,95,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,0,57,139706,57139706,3,5,96,1,0,0,0,0,0,0,0,0,9,9,6,2,14,0,0,0,0
19,190213,3,1,0,13,9,19,4,14,0,3,0,17,6,85,881,85881,66,2001,1XKWD49X91J8,1,X,K,W,D,4,9,X,9,1,J,8,T,KW,W90,TR,1,17,,8,2850,1600,CON,D,,,6,915,,,,,00000,00,,64,1,57,426141,57426141,3,6,3,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
19,190213,4,1,0,13,9,19,4,14,0,3,0,19,6,82,881,82881,66,1995,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,57,139706,57139706,3,5,96,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
19,190220,2,1,0,17,9,4,2,14,0,2,0,19,6,21,22,21022,4,1998,1G3GR62C1W41,1,G,3,G,R,6,2,C,1,W,4,1,P,OLDS,AUR,4D,98,17,3967,,0,1138,,G,,F,8,244,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
19,190267,3,2,0,26,10,10,21,12,2,2,0,19,6,12,16,12016,4,2008,2FAFP71V68X1,2,F,A,F,P,7,1,V,6,8,X,1,P,FORD,CVP,4D,8,17,0,,0,1146,,F,,F,8,281,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,1,14,0,0,0,0
19,190285,2,1,0,13,11,13,21,8,0,2,0,19,6,37,31,37031,2,1994,1HGEJ1231RL0,1,H,G,E,J,1,2,3,1,R,L,0,P,HOND,CEX,CP,94,17,2415,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,8,0,0,0,0
20,200013,2,1,0,16,1,12,0,14,0,3,0,40,6,82,883,82883,66,2009,1FUJA6CKX9DA,1,F,U,J,A,6,C,K,X,9,D,A,T,FRHT,COL,TR,9,17,,8,0,0,CON,D,,,6,855,,,,,00000,00,,64,1,57,054283,57054283,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
20,200022,2,1,0,29,1,2,20,14,0,2,0,20,6,20,481,20481,31,2003,1GCEK19T73Z2,1,G,C,E,K,1,9,T,7,3,Z,2,T,CHEV,SK1,4C,3,17,,2,1575,1435,SIL,G,,,8,325,,,,B,4910,02,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,12,6,2,2,0,0,1,0
20,200035,3,2,0,13,2,11,20,12,6,3,0,99,6,42,43,42043,4,2001,WDBNG75J71A1,W,D,B,N,G,7,5,J,7,1,A,1,P,MERZ,S50,4D,1,17,3925,,0,1215,,G,,F,8,303,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,9,12,0,0,0,0
20,200035,4,2,0,13,2,11,20,12,6,3,0,99,6,42,44,42044,2,1999,WDBKK47F1XF0,W,D,B,K,K,4,7,F,1,X,F,0,P,MERZ,SLK,RD,99,17,2920,,0,945,,G,,Z,4,140,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,9,12,0,0,0,0
20,200151,2,1,0,29,5,3,30,34,0,3,0,99,6,98,998,98998,93,1967,104HBCC08297,1,0,4,H,B,C,C,0,8,2,9,7,U,,,,67,12,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,9,9,14,0,0,0,0
20,200286,2,1,0,6,10,0,23,19,0,3,0,20,6,35,50,35050,5,2008,3N1BC13E68L4,3,N,1,B,C,1,3,E,6,8,L,4,P,NISS,VSL,4H,8,17,2620,,0,1024,,G,,F,4,110,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,9,12,0,0,0,0
20,200347,2,1,0,20,12,0,11,33,0,3,0,20,6,20,481,20481,31,1996,2GCEC19W2T11,2,G,C,E,C,1,9,W,2,T,1,1,T,CHEV,GC1,PC,96,17,,2,1555,1415,GM4,G,,,6,262,,,,B,4068,02,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,6,9,30,0,0,0,0
20,200347,3,1,0,20,12,0,11,33,0,3,0,20,6,49,51,49051,4,2007,JTDBT9234710,J,T,D,B,T,9,2,3,4,7,1,0,P,TOYT,YAR,4D,7,17,2288,,0,969,,G,,F,4,092,,,14R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,6,9,30,0,0,0,0
21,210004,2,1,1,7,1,17,43,14,0,2,0,21,6,84,881,84881,63,1992,1HTSCNPN1NH4,1,H,T,S,C,N,P,N,1,N,H,4,T,INTL,470,CC,92,17,,7,2540,1280,40S,D,,,6,360,,,,,00000,00,,42,0,77,777777777,77777777777,3,2,3,1,0,0,0,0,0,0,0,0,7,7,2,1,14,0,0,0,0
21,210025,2,1,0,26,1,8,6,25,0,2,0,21,6,7,472,7472,30,2005,1D7HW42NX5S2,1,D,7,H,W,4,2,N,X,5,S,2,T,DODG,DSL,PC,5,17,,2,0,1309,DAK,G,,,8,287,,,,B,4340,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,6,2,14,0,0,0,0
21,210055,3,2,0,9,2,15,33,12,7,4,0,21,3,12,880,12880,67,1999,1FTWW32F6XEC,1,F,T,W,W,3,2,F,6,X,E,C,T,FORD,F3D,CW,99,17,,3,1720,1560,DRW,D,,,8,444,,,,D,5755,01,E,42,1,77,777777777,77777777777,2,4,4,1,0,0,0,0,0,0,0,0,6,6,4,1,45,0,0,0,0
21,210055,4,2,0,9,2,15,33,12,7,2,0,21,6,82,881,82881,62,2002,1FVABSAK72HK,1,F,V,A,B,S,A,K,7,2,H,K,T,FRHT,F70,CC,2,17,,6,0,0,MCV,D,,,6,439,,,,,00000,00,,42,0,57,00476060,5700476060,2,1,3,1,0,0,0,0,0,0,0,0,61,61,2,1,14,0,0,0,0
21,210056,3,2,0,7,2,7,23,12,2,3,0,0,6,99,999,99999,99,9999,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,14,0,0,0,0
21,210153,2,1,0,8,4,4,0,8,0,2,0,39,6,55,35,55035,4,2005,KMHDN46D75U0,K,M,H,D,N,4,6,D,7,5,U,0,P,HYUN,EST,4D,5,17,2635,,0,1027,,G,,F,4,121,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,2,3,14,0,0,0,0
21,210156,2,1,0,17,4,1,25,14,0,3,0,21,6,7,461,7461,21,1989,2B5WB35Z5KK3,2,B,5,W,B,3,5,Z,5,K,K,3,P,DODG,RMW,SV,89,17,0,,0,1276,,G,,F,8,360,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,4,12,0,0,0,0
21,210252,2,1,0,10,6,17,31,14,0,3,0,39,6,23,481,23481,31,2008,1GTEC14X78Z3,1,G,T,E,C,1,4,X,7,8,Z,3,T,GMC,SC1,PK,8,17,,2,1330,1190,SIE,G,,,6,262,,,,B,4453,01,4,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
21,210424,2,1,1,28,7,7,38,45,0,4,0,0,0,99,999,99999,99,9999,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
21,210440,2,1,0,6,9,4,41,14,0,2,0,21,6,6,54,6054,6,2005,2C4GM68485R6,2,C,4,G,M,6,8,4,8,5,R,6,P,CHRY,PIF,UT,5,17,4361,,0,1160,,G,,F,6,214,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,6,2,14,0,0,0,0
21,210515,2,1,0,11,10,14,25,53,0,3,0,21,6,7,402,7402,14,2001,1B4HS28N81F5,1,B,4,H,S,2,8,N,8,1,F,5,P,DODG,DUR,UT,1,17,4512,,0,1159,,G,,F,8,287,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
21,210626,2,1,0,1,12,16,5,14,0,2,0,21,6,20,481,20481,39,1972,CCE532V14116,C,C,E,5,3,2,V,1,4,1,1,6,T,CHEV,C52,CB,72,13,,6,2180,1250,C50,G,,,8,,,,,,,,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
22,220103,2,1,0,19,3,13,42,53,0,3,0,22,6,12,401,12401,14,2007,1FMEU31K27UA,1,F,M,E,U,3,1,K,2,7,U,A,P,FORD,EPR,UT,7,17,4516,,0,1305,,G,,F,6,244,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,2,4,54,0,0,0,0
22,220115,2,1,0,31,3,23,16,33,0,3,0,22,6,23,461,23461,21,2008,1GTGG25C3812,1,G,T,G,G,2,5,C,3,8,1,2,T,GMC,SA2,CG,8,17,,2,0,1350,SAV,G,,,8,293,,,,C,5338,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,4,4,14,0,0,0,0
22,220243,2,1,0,16,6,19,58,14,0,3,0,22,6,20,2,20002,4,1994,1G1BN52W5RR1,1,G,1,B,N,5,2,W,5,R,R,1,P,CHEV,CLS,4D,94,17,4054,,0,1159,,G,,F,8,265,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,4,14,0,0,0,0
22,220251,2,1,0,21,6,13,44,14,0,3,0,22,6,12,481,12481,31,2006,1FTRF04W76KA,1,F,T,R,F,0,4,W,7,6,K,A,T,FORD,F15,PK,6,17,,2,0,1260,COF,G,,,8,281,,,,B,5004,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
22,220293,2,1,0,28,5,20,6,53,0,3,0,22,6,12,481,12481,31,1998,1FTZX1765WNA,1,F,T,Z,X,1,7,6,5,W,N,A,T,FORD,F15,3C,98,17,,1,1570,1390,COF,G,,,8,281,,,,B,4067,02,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,6,2,14,0,0,0,0
22,220344,3,2,0,12,8,2,45,12,1,3,0,22,6,7,482,7482,31,2007,1D7HA16P97J5,1,D,7,H,A,1,6,P,9,7,J,5,T,DODG,S15,PK,7,17,,2,1405,1205,RPC,F,,,8,287,,,,B,4527,02,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,4,14,0,0,0,0
22,220383,2,2,0,22,8,1,57,14,0,2,0,22,6,12,21,12021,4,2006,1FAHP25126G1,1,F,A,H,P,2,5,1,2,6,G,1,P,FORD,5LM,4D,6,17,3664,,0,1129,,G,,F,6,183,,,18R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
22,220385,2,1,1,4,8,14,52,14,0,2,0,22,6,12,481,12481,31,1995,1FTEX14H0SKA,1,F,T,E,X,1,4,H,0,S,K,A,T,FORD,F15,PC,95,17,,2,1550,1390,COF,G,,,8,351,,,,B,00000,00,M,44,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,9,6,2,8,0,0,0,0
22,220463,2,1,0,14,10,11,0,14,0,2,0,22,6,84,881,84881,63,2008,1HTMMAAP98J6,1,H,T,M,M,A,A,P,9,8,J,6,T,INTL,430,CC,8,17,,7,0,0,40S,D,,,6,466,,,,,00000,00,,42,0,88,888888888,88888888888,3,1,1,1,0,0,0,0,0,0,0,0,5,5,2,1,14,0,0,0,0
22,220463,3,1,2,14,10,11,0,14,0,2,0,22,6,20,870,20870,55,2007,1GBJG3166712,1,G,B,J,G,3,1,6,6,7,1,2,T,CHEV,CT3,YY,7,17,,3,1770,1390,ETV,D,,,8,403,,,,D,4528,04,,42,1,88,888888888,88888888888,2,21,22,1,0,0,0,0,7,0,0,0,3,3,4,3,12,0,0,0,0
22,220527,2,1,0,12,11,4,7,31,0,3,0,22,6,12,481,12481,31,1994,1FTEX15N6RKA,1,F,T,E,X,1,5,N,6,R,K,A,T,FORD,F15,PC,94,17,,2,1550,1390,COF,G,,,8,302,,,,B,4186,01,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
22,220527,3,1,0,12,11,4,7,31,0,3,0,22,6,12,481,12481,31,1999,1FTZX1720XNA,1,F,T,Z,X,1,7,2,0,X,N,A,T,FORD,F15,4C,99,17,,1,1571,1385,COF,G,,,6,256,,,,B,00000,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,12,0,0,0,0
22,220527,4,1,0,12,11,4,7,31,0,3,0,22,6,2,404,2404,14,2002,1J8GW68J12C2,1,J,8,G,W,6,8,J,1,2,C,2,T,JEEP,OVR,4W,2,17,,1,0,1059,GCK,G,,,8,287,,,,,4256,00,K,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,11,4,4,12,0,0,0,0
22,220558,2,1,0,10,12,2,17,59,0,3,0,22,6,99,998,99998,92,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,9,9,14,0,0,0,0
23,230006,2,1,0,28,2,10,44,14,0,3,0,23,6,98,806,98806,61,2008,5PVNB6JJ282S,5,P,V,N,B,6,J,J,2,8,2,S,T,HINO,165,CC,8,17,,4,0,0,HIN,D,,,4,289,,,,,00000,00,,42,0,57,0317787,570317787,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
23,230096,2,1,0,21,9,3,29,14,0,3,0,23,6,35,47,35047,4,2001,1N4DL01A71C1,1,N,4,D,L,0,1,A,7,1,C,1,P,NISS,AGE,4D,1,17,2848,,0,1031,,G,,F,4,146,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
23,230120,2,1,0,21,12,10,28,34,0,3,0,0,6,7,499,7499,39,1950,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,9,14,0,0,0,0
23,230121,2,1,0,30,12,23,10,30,0,3,0,23,6,20,441,20441,20,2001,1GNEL19W91B1,1,G,N,E,L,1,9,W,9,1,B,1,T,CHEV,AST,ES,1,17,,2,0,1112,AST,G,,,6,262,,,,B,4593,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,6,9,14,0,0,0,0
24,240003,2,1,0,4,1,4,36,14,0,2,0,24,6,9,442,9442,20,1998,1P4GP44G0WB6,1,P,4,G,P,4,4,G,0,W,B,6,T,PLYM,GSX,ES,98,17,,1,0,1193,VOF,F,,,6,201,,,,,3675,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
24,240039,2,1,18,28,2,10,11,14,0,3,0,17,6,98,908,98908,51,2010,YE2CC25B6A20,Y,E,2,C,C,2,5,B,6,A,2,0,U,,,,10,17,,,,,,,,,,,,,,,,,,,0,5,71759030,0571759030,3,21,22,1,0,0,0,0,5,0,0,0,12,12,6,2,12,0,0,0,0
24,240061,2,2,0,15,2,23,5,14,0,3,0,11,6,7,442,7442,20,1994,2B4GH4539RR7,2,B,4,G,H,4,5,3,9,R,R,7,P,DODG,CAR,SV,94,17,3360,,0,1123,,G,,F,6,181,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
24,240114,2,1,1,21,5,2,44,14,0,2,0,18,6,84,881,84881,66,2009,2HSCTAPR89C0,2,H,S,C,T,A,P,R,8,9,C,0,T,INTL,PRO,TR,9,17,,8,0,0,PRO,D,,,6,915,,,,,00000,00,,64,1,57,213754,57213754,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
